"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","RLS","buds"
"RAI1","YGL246C","ORF","37617-38780","-","VII",NA,NA,NA,NA,"0006397; 0000448; 0000956; 0005634; 0005829; 0071035; 0016787; 0004518; 0006351; 0003723; 0046872; 0005634; 0005634; 0006364; 0006355; 0000166; 0031087; 0005634; 1990174; 0005634; 1990174; 0000463; 0000466; 0030846; 0034353; 0030234; 0006353",57.98726291,58.10517966,57.72519854,57.00700475,54.7401061,53.60179148,53.86360777,58.00457781,64.01900369,63.20910002,56.76751889,40.31840222,16.51768999,16.99322953,17.43038234,17.91450353,18.34720192,18.13771457,16.83909421,15.20159208,14.18985453,13.60247254,13.57393504,14.47425653,"3,12,16,15,20,21,21,21,25,25,27,34,26,30,36,31,33,31,34,34,36,35,36,35,37,39,41,40,42,41,44,41,45,41,45,47,46,47,47,49,50,49,54,52,55",35.3111111111111
"YDL177C","YDL177C","ORF","141209-141721","-","IV",NA,NA,NA,NA,"0005575; 0003674; 0008150",33.99860145,34.695543,35.18251054,35.32230621,35.10780703,33.64376746,31.8368397,29.66596097,31.39528304,32.03031009,32.45566367,31.73276968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35,18,50,45,28",35.2
"ASM4","YDL088C","ORF","298417-300003","-","IV",NA,NA,NA,NA,"0016021; 0005643; 0016020; 0005543; 0003697; 0006810; 0051301; 0007067; 0044613; 0005487; 0005643; 0005643; 0031990; 0005634; 0031965; 0007049; 0000166; 0051028; 0015031; 0005643; 0006999",36.23115244,35.40173702,34.42060469,33.45491958,32.12486963,31.80631154,31.83637557,33.03642849,30.97093941,29.86409663,29.53427009,31.31873548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41,33,42,34,26",35.2
"AVL9","YLR114C","ORF","374944-377238","-","XII",NA,NA,NA,NA,"0005935; 0005737; 0005934; 0006892; 0005737; 0005737; 0005737; 0003674",32.54940354,32.72392528,32.84974479,32.95432355,32.9412617,32.92165891,32.97349417,33.7080293,33.52498808,32.21495064,29.78492516,25.84985764,4.984548465,5.022093604,5.069676497,5.153802054,5.350234216,5.207762002,5.086375038,4.970333387,5.0724756,4.762793239,4.184381026,3.183827666,"28,29,43,38,38",35.2
"TRI1","YMR233W","ORF","739185-739865","+","XIII",NA,NA,NA,NA,"0006355; 0005730; 0003677; 0005737; 0005737; 0005634; 0005634; 0006351; 0003674; 0008150; 0005737; 0005730; 0005634",28.25800909,28.16887478,28.13188292,28.20154306,28.60448881,29.13727416,29.06966552,26.86331722,25.75394719,25.28445867,25.3628549,26.47785175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,30,40,26,52",35.2
"TYE7","YOR344C","ORF","977194-978069","-","XV",NA,NA,NA,NA,"0005634; 0045821; 0006351; 0003700; 0046983; 0043565; 0045821; 0000790; 0043565; 0006355; 0006351; 0005634; 0003677",200.2412443,194.5776184,185.5683322,174.3769705,152.8474699,142.3764218,135.5043577,135.6889252,141.9668635,140.2261334,133.7869102,117.3581859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35,43,26,32,40",35.2
"OYE3","YPL171C","ORF","226169-227371","-","XVI",NA,NA,NA,NA,"0003959; 0052690; 0016491; 0010181; 0003824; 0055114; 0005575; 0003959; 0016491; 0006915; 0018548; 0055114; 0003959",1.17304014,1.885975838,2.94321724,4.280573787,6.570530105,8.157726522,9.25383722,8.934955058,9.114239944,10.05270576,11.42500461,13.56236953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50,35,16,37,38",35.2
"YPR050C","YPR050C","ORF","664953-665366","-","XVI",NA,NA,NA,NA,NA,86.54520032,86.15720008,85.39240077,84.31082532,82.22744681,80.48293349,79.7304876,81.7501345,86.08212932,86.7275692,84.71791854,77.39326824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17,30,49,53,27",35.2
"YPR126C","YPR126C","ORF","789077-789385","-","XVI",NA,NA,NA,NA,NA,64.65897226,62.48226767,58.74837695,53.86905638,43.60271583,38.20878086,37.63843146,50.59778225,59.0214976,61.32668023,59.91731357,51.73154625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31,19,22,57,47",35.2
"atg16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43,44,20,40,29",35.2
"isu1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39,36,20,44,37",35.2
"LYP1","YNL268W","ORF","138550-140385","+","XIV",NA,NA,NA,NA,"0016021; 0016021; 0006810; 0016020; 0016020; 0006865; 0005739; 0016021; 0016020; 0015171; 0006810; 0055085; 0006865; 0003333; 0089709; 0005773; 0005887; 0015297; 0015189; 0015181; 0005290; 0015802; 0005886; 0015174; 0005739; 1903401",124.9741151,118.5186445,109.7390231,99.9956184,82.68403075,77.30357755,76.2227117,83.28842451,86.17082501,87.07264709,87.48142739,87.02124648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,1,16,19,17,24,22,25,24,27,25,31,28,34,29,36,30,36,31,37,32,37,33,38,33,40,36,42,36,43,37,43,37,46,38,50,40,56,46,58,47,47,52,54,55",35.1777777777778
"RPL23A","YBL087C","ORF","59822-60739","-","II",NA,0,1,0,"0005840; 0003735; 0005737; 0005737; 0002181; 0030529; 0006412; 0022625; 0003735; 0044822; 0070180; 0003735; 0005840",1537.853028,1548.682245,1557.983197,1568.373707,1570.652869,1587.428902,1615.490085,1676.953262,1738.632516,1720.133926,1626.695855,1411.200182,1104.892379,1103.023179,1089.299449,1056.501251,981.5958441,915.9339382,886.1968369,848.6225141,764.092215,731.2507906,748.1980825,847.4810048,"18,33,39,26,36,31,19,22,58,30,52,29,47,24,18,56,22,25,34,35,21,31,44,18,50,32,41,27,43,41,39,51,41,49,4,26,31,53,56,53,42,30,27,29,42,21,35,58,35,28,26,36,42,37,46,34,42,31,36,55,18,27,57,39,31,21,40,20,46,27,9,31,56,48,28,36,37,35,45,31,41,32,47,38,26,18",35.1279069767442
"YIL092W","YIL092W","ORF","189066-190967","+","IX",NA,NA,NA,NA,"0005737; 0005634; 0003674; 0016020; 0016021; 0016020; 0008150",13.41000787,13.50576047,13.59666346,13.69756794,13.81037799,13.93724157,13.86179018,13.24014762,12.95388901,12.84580914,12.90796248,13.30906206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54,48,48,27,22,17,32,52,38,13",35.1
"RPL16B","YNL069C","ORF","493956-495001","-","XIV",NA,NA,NA,NA,"0006412; 0003729; 0003735; 0003735; 0002181; 0022625; 0003723; 0030529; 0005840; 0006412; 0015934; 0005840; 0005737; 0005737; 0003735",2462.232402,2466.294522,2466.87619,2469.568242,2457.811997,2487.49137,2508.678122,2480.544157,2509.257109,2489.803446,2422.641149,2275.746981,1304.596406,1324.787191,1350.380538,1387.689217,1446.099814,1467.693318,1487.186389,1492.58088,1482.971435,1472.944877,1448.092126,1401.371405,"3,46,16,44,30,30,16,27,30,31,40,57,29,31,18,53,44,62,33,40,52,4,16,20,32,33,39,44,29,54,29,31,34,22,65,37,34,39,37,43,46,30,45,42,46,45,49,31,40,44,36,36,34,48,24,24,20,25,42,36,26,33",35.0967741935484
"YBR013C","YBR013C","ORF","265492-265881","-","II",NA,NA,NA,NA,"0003674; 0005783; 0008150",22.75471228,22.35294295,21.97232607,21.53692183,21.45782086,20.63187459,20.16065168,20.55353368,21.66834663,23.53081726,26.68304581,31.54034605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7,20,30,15,28,33,18,30,34,19,30,53,21,31,56,23,32,24,32,24,36,25,36,28,37,30,38,36,40,40,41,43,41,43,42,45,42,45,44,46,46,47,48,48,51",35.0666666666667
"NDT80","YHR124W","ORF","356561-358444","+","VIII",NA,1,0,0,"0043565; 0007126; 0003677; 0051301; 0006351; 0006355; 0005634; 0005634; 0003700; 0003677; 0006355; 0007049; 0000228; 0045944; 0003700; 0003700; 0051321",7.312500458,7.239949823,7.199052969,7.243249086,7.351950998,7.779622973,8.27922339,8.663481741,9.394294208,9.658890259,9.43403587,8.317020944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40,19,35,20,13,41,37,44,39,17,40,46,52,53,38,29,42,38,13,47,50,39,38,21,22,38,69,38,44,27,41,40,51,39,35,9,38,16,50,25,40,19,35,20,13,41,37,44,39,17,40,46,52,53,38,29,42,38,13,47,50,39,38,21,22,38,69,38,44,27,41,40,51,39,35,9,38,16,50,25,18,31,25,35,20,18",35.0348837209302
"RPL35A","YDL191W","ORF","117664-118517","+","IV",NA,NA,NA,NA,"0003735; 0006412; 0000463; 0030687; 0002181; 0022625; 0030529; 0005737; 0005737; 0003735; 0005622; 0005840; 0006412; 0003735; 0003729; 0005840",1720.652592,1729.051947,1736.549326,1743.585465,1747.90776,1753.610958,1751.440968,1722.8029,1735.689594,1776.076212,1850.826643,1977.289474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50,20,30,27,28,48,33,21,35,21,41,50,75,34,25,32,20,44,1,52,39,42,19,54,40,38,40,42,13,36,35,30,24,17,41,31,22,24,42,37,39,36,45,22,52,39,46,31,38,34,44,40,31,36,45,48,39,30,54,5,40,33,22,51,37,40,49,44,21,40,32,33,14,16,45,45,26,48,6,53",35.025
"ATP3","YBR039W","ORF","315575-316510","+","II",NA,0,1,0,"0006754; 0015986; 0005739; 0005739; 0015992; 0005743; 0005743; 0005756; 0006811; 0046961; 0016020; 0006810; 0005739; 0045261; 0016021; 0016887; 0015986; 0045261; 0046933; 0046961; 0005739; 0046933; 0005756; 0015986",214.7548535,221.2952202,230.6063837,240.2798151,260.4207658,259.9807243,252.306967,232.3720147,219.0060871,216.1830013,222.3646842,242.957826,390.7776244,377.2276645,356.1989324,323.2480912,267.5592895,214.2007808,186.5393907,171.1922931,169.9967342,149.6811312,133.6304595,124.3724953,"45,24,44,23,39",35
"YOR385W","YOR385W","ORF","1065043-1065915","+","XV",NA,NA,NA,NA,"0005737; 0008150; 0005737; 0005737; 0003674",21.6067878,23.82706619,27.13695667,31.77682208,39.12733059,46.48713572,53.2894573,58.6510039,60.89597869,65.68006614,71.77696329,81.30461647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,49,34,28,36",35
"ybl104c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34,37,52,30,22",35
"ylr012c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26,32,22,61,34",35
"RIT1","YMR283C","ORF","835326-836867","-","XIII",NA,NA,NA,NA,"0008033; 0016757; 0016740; 0019988; 0043399; 0016763; 0016763; 0019988; 0016763; 0019988; 0005737",16.75651268,16.96834188,17.20646994,17.46547598,17.83721126,17.95305219,18.04811037,18.40769488,18.44199647,18.85150808,19.70429269,21.41422055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,11,4,18,44,11,20,45,23,20,45,25,24,50,28,24,31,24,40,25,40,26,43,28,43,30,44,30,45,30,45,30,46,33,47,41,49,41,49,47,50,47,52,50,60",34.9111111111111
"RPP2B","YDR382W","ORF","1239492-1239824","+","IV",NA,0,1,0,"0030529; 0030295; 0005840; 0005737; 0005737; 0045860; 0003735; 0022625; 0002181; 0000324; 0003735; 0005622; 0005840; 0006414; 0002181",3362.277396,3365.03255,3362.643726,3358.334889,3334.331412,3342.984675,3349.968701,3323.988844,3377.84994,3414.232278,3444.143047,3449.389345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,26,50,37,23,25,37,41,32,23,26,47,22,24,46,24,31,50,34,44,40,41,40,66,20,59,17,65,20,49,44,3,43,36,60,60,51,36,8,25,12,24,26,21,24,35,29,14,33,47,27,34,44,46,47",34.8545454545455
"YBL083C","YBL083C","ORF","69713-70138","-","II",NA,NA,NA,NA,NA,53.68577998,53.15767442,52.13593059,50.91866545,47.80147976,47.48737114,47.78101605,48.938798,50.46884409,51.41576677,52.06361297,52.08642374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23,28,12,28,24,28,17,28,29,34,17,34,29,46,21,46,30,50,25,50,33,27,33,27,34,28,35,30,35,32,38,32,39,32,42,35,42,37,42,38,44,39,44,39,45,41,45,52,48,54",34.82
"SLM3","YDL033C","ORF","392659-393912","-","IV",NA,NA,NA,NA,"0000049; 0002143; 0000166; 0008033; 0005524; 0005739; 0005739; 0061708; 0005739; 0005739; 0016740; 0016783; 0008033; 0003723; 1990799; 0016740",10.30424528,9.970058526,9.591140858,9.23058733,8.786565416,8.688414549,8.721610131,9.046483224,8.873860772,8.794408312,8.813825259,9.10838765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21,52,24,38,39",34.8
"mrps12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55,21,33,51,14",34.8
"PET130","YJL023C","ORF","397355-398398","-","X",NA,NA,NA,NA,"0003674; 0008150; 0005739; 0005739; 0005739; 0005759",15.30509009,15.8052567,16.89264089,18.4647002,21.88582021,23.9459175,25.58566446,25.89049146,26.57674968,26.36655895,24.66145298,20.42779991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,18,8,18,13,34,16,18,21,35,17,23,22,48,18,23,30,53,18,27,34,19,28,35,20,30,37,21,31,39,23,32,41,23,34,41,24,36,43,24,41,44,24,41,44,25,42,46,25,46,47,28,49,47,29,49,50,29,51,51,30,55,52,32,61,32,32,33,33,37,37,39,41,41,42,42,42,42,43,45,47,49,50,50,53",34.7764705882353
"RPL13B","YMR142C","ORF","550206-551207","-","XIII",NA,0,0,1,"0006412; 0022625; 0016236; 0002181; 0005737; 0006412; 0003735; 0005840; 0030529; 0003723; 0003735; 0005622; 0003735; 0005840; 0005737",2335.407763,2338.563609,2337.794963,2336.831755,2321.608908,2334.495368,2339.405771,2304.709656,2324.314146,2344.369566,2369.775915,2399.379546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11,19,19,23,24,27,31,32,32,35,36,40,41,43,44,45,45,46,46,49,14,20,22,24,27,31,31,32,33,34,37,37,38,42,44,47,48,51,54,56,9,10,12,14,17,19,20,21,23,23,25,25,26,27,27,27,27,29,31,31,32,35,35,37,37,37,38,38,41,42,42,43,44,46,47,48,51,56,56,56,60,72",34.7073170731707
"MRPL49","YJL096W","ORF","246490-246975","+","X",NA,NA,NA,NA,"0030529; 0005739; 0005739; 0005840; 0044822; 0032543; 0005840; 0003735; 0005762; 0003735; 0005739; 0032543; 0005762; 0005739",44.46338534,43.8656227,43.75785952,43.86250475,46.0140819,45.7910373,44.00046567,38.0060899,31.77831441,28.83975923,28.1644355,31.54914316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24,9,3,46,16,8,47,17,18,56,19,18,56,21,21,22,28,24,30,24,30,24,34,27,37,28,38,28,39,40,40,42,40,43,45,45,47,48,54,51,55,51,55,54,59",34.6888888888889
"pir1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27,21,26,39,19,45,53,48,33,46,27,19,58,37,18,47,42,26,36,29,28,36,40,35,31",34.64
"RSM25","YIL093C","ORF","187990-188784","-","IX",NA,NA,NA,NA,"0005840; 0005739; 0005763; 0003735; 0003735; 0005739; 0030529; 0005739; 0005739; 0032543; 0005763",31.55968674,31.3194657,30.79780894,29.89410466,28.32052746,25.96123248,24.08681168,25.24087112,23.74601876,21.06372819,17.36801301,12.37482612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43,22,17,39,33,36,34,21,35,39,42,21,38,13,36,45,54,37,41,31,27,38,34,47,40,39,30,46,37,32,25,44,40,29,34,37,29,41,54,21,46,31,46,41,29,40,43,32,42,15,40,49,42,33,27,26,34,29,28,30,25,43,23,30,22,42,37,23,29,35,46,34,18,43,33,37,43,21,44,36,34,46,39,11,44,",34.6117647058824
"ECM31","YBR176W","ORF","583720-584658","+","II","pantothenate and coenzyme A biosynthesis",NA,NA,NA,"0003864; 0005739; 0016740; 0003864; 0015940; 0005739; 0003864; 0015940; 0005739; 0005739; 0005739; 0003864; 0015940; 0015940; 0003824",22.38984648,21.89244385,21.36872489,20.94887208,20.34839495,20.86712231,21.89895957,23.62963799,24.3958495,24.62411557,24.33273273,23.34168647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40,45,26,19,43",34.6
"QDR2","YIL121W","ORF","132244-133872","+","IX",NA,NA,NA,NA,"0006855; 0010107; 0015238; 0005887; 0006855; 0016021; 0010107; 0015238; 0006813; 0005886; 0005886; 0016021; 0005215; 0055085; 0016020; 0006810; 0006811; 0016021; 0071944; 0008324; 0060003",147.4621595,147.4424224,147.6558655,148.0260514,149.2150694,149.5750661,150.0421857,151.3572566,150.4036456,148.9811881,146.8292744,144.035363,3.990999348,4.042532697,4.175109365,4.419073006,4.862943451,5.536187086,6.19063166,6.808223054,7.111663911,6.8393954,6.02677878,4.513778145,"38,50,41,44,47,39,16,46,38,20,41,28,46,42,42,32,45,27,45,39,45,40,37,30,18,46,42,40,40,53,41,50,39,44,25,53,36,33,11,41,26,29,44,40,32,47,27,35,28,15,21,25,24,34,18,27,36,3,19,15,35,9,64,44,22",34.6
"STE24","YJR117W","ORF","642007-643368","+","X",NA,NA,NA,NA,"0030176; 0071586; 0071432; 0071432; 0071432; 0071432; 0016787; 0005637; 0016020; 0071586; 0046872; 0016021; 0016485; 0005789; 0019236; 0008237; 0004222; 0006508; 0005783; 0004222; 0005741; 0071432; 0071432; 0071586; 0008233; 0006508; 0016021; 0005783; 0008233; 0004222",51.86058319,50.8509867,50.09055496,49.63969504,50.47613536,50.58490881,50.30846407,49.21076078,46.69625285,46.02865331,46.78163169,50.29080537,43.08231966,43.79617343,44.72980229,46.10496159,48.26578019,49.566725,50.15590506,50.33079706,50.64531073,51.65796488,53.24365258,55.71011536,"39,18,20,49,47",34.6
"YKL169C","YKL169C","ORF","130685-131068","-","XI",NA,NA,NA,NA,NA,84.70968319,83.73416768,81.79687145,78.33783784,73.20900087,64.02323375,54.62621969,48.31369375,42.77062403,39.09724361,38.82790692,43.5465981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32,41,30,35,35",34.6
"BCH2","YKR027W","ORF","491364-493661","+","XI",NA,NA,NA,NA,"0006810; 0005739; 0015031; 0030136; 0034221; 0005794; 0016020; 0030140; 0006893; 0005739; 0034044; 0003674; 0005794",11.43504483,11.01986604,10.48952823,9.895299747,8.969421731,8.427915689,8.163748331,8.700130165,8.77966384,8.479808247,7.842816601,6.619984424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,35,52,15,43",34.6
"YLR053C","YLR053C","ORF","248100-248426","-","XII",NA,NA,NA,NA,"0008150; 0003674; 0005575",43.40677352,43.45738387,43.59137789,43.84348768,44.34679645,44.80257789,45.39041596,45.52790098,49.28454682,55.92509938,66.15368065,81.16132369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34,55,34,34,16",34.6
"YHM2","YMR241W","ORF","751961-752905","+","XIII",NA,NA,NA,NA,"0005739; 0005371; 0042645; 0042645; 0003677; 0000002; 0000002; 0042645; 0003677; 0016021; 0005739; 0005743; 0006842; 0005371; 0016021; 0005739; 0016020; 0006843; 0005743; 0005743; 0006810; 0015742; 0005739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.8002919,467.3675945,484.0409557,511.1945514,560.0956909,596.8929574,594.8054927,570.2127127,514.8568108,490.4708146,469.2635589,455.5432413,"39,40,27,36,31",34.6
"YOL046C","YOL046C","ORF","243466-244140","-","XV",NA,NA,NA,NA,NA,9.124467961,9.100640464,8.993815631,8.882416721,8.516092976,8.598971736,9.009895435,10.25713451,11.42843824,11.54910558,10.84104659,8.77969181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33,47,25,26,42",34.6
"IRC10","YOL015W","ORF","297078-298838","+","XV",NA,NA,NA,NA,"0008150; 0003674; 0070056",3.334503721,3.524139306,3.84178169,4.336318077,5.087914554,5.996294304,7.148529531,9.052631202,9.91567737,10.70582226,11.28573283,11.68618146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60,23,39,20,31",34.6
"pxa1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,62,47,37,14",34.6
"ynl319w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40,30,17,37,49",34.6
"RCO1","YMR075W","ORF","413982-416036","+","XIII",NA,NA,NA,NA,"0060195; 0032221; 0008270; 0000977; 0003712; 0042393; 0003682; 0030174; 0006368; 0016569; 0005634; 0005634; 0046872; 0045944; 0061587; 0032221; 0006351; 0016575; 0006355; 0003674; 0005634; 0000118",16.59533019,16.60037517,16.47492992,16.25753704,15.65749955,15.3660236,15.07515605,14.74665617,14.96795336,15.42288992,16.35634419,18.03570682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45,34,28,47,34,33,49,34,30,36,49,38,27,19,41,40,23,22,20,50,43,31,27,35,28,39,47,20,25,16,19,30,29,49,41,31,10,54,39,37,41,42,36,31,51,60,47,36,41,35,45,27,20,6,45,4,43,25,48,35,29,24,37,40,35,39,40,13,40,33,18,43,6,36,30,36,29,40,29,46,41,42,36,31,51,60,",34.546511627907
"MRPL36","YBR122C","ORF","483970-484503","-","II",NA,NA,NA,NA,"0005739; 0005762; 0032543; 0005739; 0030529; 0005739; 0005840; 0003735; 0005739",64.53614549,62.64430058,60.43855523,57.8798428,54.8482631,52.06045606,49.59039648,46.1813676,47.35663658,49.1853571,52.4965463,56.58496295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44,51,32,42,28,35,34,43,32,21,29,33,42,44,54,32,23,38,10,42,47,43,16,41,18,24,42,36,50,27,29,30,44,43,38,41,6,19,40,38",34.525
"ssn8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40,46,49,21,13,50,44,24,26,59,32,15,15,22,28,58,18,15,48,44,54,28,28,29,57",34.52
"YBR220C","YBR220C","ORF","662995-664677","-","II",NA,NA,NA,NA,"0003674; 0016021; 0008150; 0015295; 0015876; 0008521; 0016021; 0008521; 0016021; 0016020; 0016020; 0006810",36.8947551,37.05517416,37.30950906,37.58276724,38.21991662,38.04843097,37.93551435,38.62252209,38.66024159,37.86352287,36.14972422,32.98416037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56,37,39,14,26",34.4
"AQY2","YLL052C","ORF","35912-36361","-","XII",NA,NA,NA,NA,"0006810; 0005829; 0006810; 0005215; 0009992; 0034220; 0055085; 0005789; 0055085; 0015250; 0005886; 0005886; 0016020; 0005887; 0016021; 0006833; 0015254; 0005789; 0005886; 0005783; 0016020",49.70591435,50.181103,50.72901943,51.22869571,52.11706941,51.80654524,51.12023477,49.77487744,50.56377765,51.25113935,52.08399625,52.68637109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27,35,35,19,56",34.4
"SRL2","YLR082C","ORF","292394-293572","-","XII",NA,NA,NA,NA,"0006139; 0005737; 0005737; 0005737; 0005634; 0003674; 0005634; 0005634",14.18303691,14.22300683,14.28724367,14.27258092,14.41606961,13.85181427,13.43940795,13.81127062,13.63259419,13.48255108,13.4740957,13.67406347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42,46,33,23,28",34.4
"YMR310C","YMR310C","ORF","895716-896669","-","XIII",NA,NA,NA,NA,"0008168; 0016740; 0032259; 0008168; 0005634; 0032259; 0032259; 0005634; 0005634; 0008168",52.67793093,52.72553627,52.31501361,51.7994913,49.34783743,50.01955533,52.05327763,56.87885516,62.29485592,61.04892204,53.65560117,35.90196251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31,25,39,33,44",34.4
"RTC4","YNL254C","ORF","168043-169248","-","XIV",NA,NA,NA,NA,"0005634; 0008150; 0003674; 0005737; 0005737; 0005634; 0005737; 0005634",21.48306498,21.84761213,22.25224817,22.74131608,23.42954634,24.01138405,24.2426429,23.64534465,23.68786705,23.66613172,23.6125783,23.64837655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41,49,12,28,42",34.4
"SIW14","YNL032W","ORF","574506-575351","+","XIV",NA,NA,NA,NA,"0005737; 0005737; 0004725; 0004721; 0016787; 0004725; 0007015; 0016791; 0005737; 0005829; 0004725; 0006470; 0006897; 0016311",45.60072855,44.90843365,43.99364829,42.908987,41.34040329,40.1973594,39.70386423,40.49996613,42.48262302,42.81544106,42.12116456,39.19544606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26,61,42,24,19",34.4
"PNT1","YOR266W","ORF","821023-822294","+","XV",NA,0,0,1,"0003674; 0032979; 0031305; 0032979; 0005739; 0005739; 0032979; 0046677; 0005743; 0005743; 0005739; 0016021; 0016020",15.24185743,15.04569483,14.76029497,14.33358364,13.83786746,12.90803761,11.77506394,10.19861399,9.525445639,9.37122248,9.930570733,11.4663877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38,34,38,31,31",34.4
"RPL2B","YIL018W","ORF","316768-317932","+","IX",NA,NA,NA,NA,"0022625; 0003735; 0002181; 0044822; 0019843; 0003735; 0005622; 0006412; 0003723; 0005737; 0005840; 0030529; 0005737; 0005840",2698.020255,2698.016567,2691.748932,2685.412884,2653.399026,2673.370198,2690.715698,2676.07615,2703.650346,2701.81146,2672.853452,2598.351873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14,17,17,20,23,23,24,25,27,29,30,32,35,35,38,38,42,43,49,51,8,12,22,29,34,34,35,36,38,38,38,39,39,42,44,45,47,48,49,53,9,13,14,17,19,19,20,20,24,25,25,26,26,31,32,33,33,33,36,36,37,40,41,41,41,42,42,43,43,44,44,45,48,49,49,50,51,53,55,57",34.35
